n,d1,d2,d3
1,0.3900,1.1700,0.303166
2,0.3900,1.3650,0.262729
3,0.3900,1.5600,0.237685
4,0.3900,1.7550,0.225809
5,0.3900,1.9500,0.241466
6,0.3900,2.1450,0.229677
7,0.3900,2.3400,0.233150
8,0.3900,2.5350,0.247139
9,0.3900,2.7300,0.246794
10,0.3900,2.9250,0.265406
11,0.4550,1.1700,0.299169
12,0.4550,1.3650,0.267576
13,0.4550,1.5600,0.220499
14,0.4550,1.7550,0.225286
15,0.4550,1.9500,0.233433
16,0.4550,2.1450,0.225196
17,0.4550,2.3400,0.239000
18,0.4550,2.5350,0.248504
19,0.4550,2.7300,0.254327
20,0.4550,2.9250,0.272464
21,0.5200,1.1700,0.283401
22,0.5200,1.3650,0.260915
23,0.5200,1.5600,0.212457
24,0.5200,1.7550,0.236235
25,0.5200,1.9500,0.234817
26,0.5200,2.1450,0.230495
27,0.5200,2.3400,0.247096
28,0.5200,2.5350,0.249271
29,0.5200,2.7300,0.269097
30,0.5200,2.9250,0.285292
31,0.5850,1.1700,0.289284
32,0.5850,1.3650,0.244898
33,0.5850,1.5600,0.221667
34,0.5850,1.7550,0.236647
35,0.5850,1.9500,0.228218
36,0.5850,2.1450,0.234647
37,0.5850,2.3400,0.245434
38,0.5850,2.5350,0.248135
39,0.5850,2.7300,0.276280
40,0.5850,2.9250,0.287924
41,0.6500,1.1700,0.303052
42,0.6500,1.3650,0.236164
43,0.6500,1.5600,0.229915
44,0.6500,1.7550,0.230949
45,0.6500,1.9500,0.222008
46,0.6500,2.1450,0.237243
47,0.6500,2.3400,0.246215
48,0.6500,2.5350,0.255013
49,0.6500,2.7300,0.278210
50,0.6500,2.9250,0.287685
51,0.7150,1.1700,0.300379
52,0.7150,1.3650,0.231367
53,0.7150,1.5600,0.236458
54,0.7150,1.7550,0.227008
55,0.7150,1.9500,0.225149
56,0.7150,2.1450,0.241306
57,0.7150,2.3400,0.242597
58,0.7150,2.5350,0.261918
59,0.7150,2.7300,0.280867
60,0.7150,2.9250,0.294579
61,0.7800,1.1700,0.288469
62,0.7800,1.3650,0.241874
63,0.7800,1.5600,0.240483
64,0.7800,1.7550,0.225434
65,0.7800,1.9500,0.225999
66,0.7800,2.1450,0.237592
67,0.7800,2.3400,0.243907
68,0.7800,2.5350,0.266032
69,0.7800,2.7300,0.276129
70,0.7800,2.9250,0.302026
71,0.8450,1.1700,0.288316
72,0.8450,1.3650,0.252164
73,0.8450,1.5600,0.232797
74,0.8450,1.7550,0.217871
75,0.8450,1.9500,0.226624
76,0.8450,2.1450,0.236429
77,0.8450,2.3400,0.245867
78,0.8450,2.5350,0.268074
79,0.8450,2.7300,0.277717
80,0.8450,2.9250,0.309566
81,0.9100,1.1700,0.289961
82,0.9100,1.3650,0.262823
83,0.9100,1.5600,0.232866
84,0.9100,1.7550,0.218408
85,0.9100,1.9500,0.230199
86,0.9100,2.1450,0.236058
87,0.9100,2.3400,0.251364
88,0.9100,2.5350,0.273368
89,0.9100,2.7300,0.290959
90,0.9100,2.9250,0.327026
91,0.9750,1.1700,0.313037
92,0.9750,1.3650,0.265251
93,0.9750,1.5600,0.229392
94,0.9750,1.7550,0.221554
95,0.9750,1.9500,0.230696
96,0.9750,2.1450,0.236761
97,0.9750,2.3400,0.256979
98,0.9750,2.5350,0.270885
99,0.9750,2.7300,0.299480
100,0.9750,2.9250,0.329806
