n,d1,d2,d3
165,1.123200,1.976000,0.148238
166,1.123200,1.995760,0.149875
167,1.123200,2.015520,0.150170
168,1.123200,2.035280,0.151372
169,1.123200,2.055040,0.153164
170,1.123200,2.074800,0.155629
171,1.123200,2.094560,0.158719
172,1.123200,2.114320,0.161535
173,1.123200,2.134080,0.164939
174,1.123200,2.153840,0.167664
175,1.123200,2.173600,0.171010
176,1.185600,1.699360,0.153434
177,1.185600,1.719120,0.150584
178,1.185600,1.738880,0.150065
179,1.185600,1.758640,0.149726
180,1.185600,1.778400,0.148686
181,1.185600,1.798160,0.149430
182,1.185600,1.817920,0.149727
183,1.185600,1.837680,0.149449
184,1.185600,1.857440,0.148176
185,1.185600,1.877200,0.150113
186,1.185600,1.896960,0.151949
187,1.185600,1.916720,0.152082
188,1.185600,1.936480,0.152452
189,1.185600,1.956240,0.153911
190,1.185600,1.976000,0.153575
191,1.185600,1.995760,0.155606
192,1.185600,2.015520,0.157568
193,1.185600,2.035280,0.161203
194,1.185600,2.055040,0.162882
195,1.185600,2.074800,0.166150
196,1.185600,2.094560,0.168835
197,1.185600,2.114320,0.172730
198,1.185600,2.134080,0.176802
199,1.185600,2.153840,0.180703
200,1.185600,2.173600,0.184119
