n,d1,d2,d3
1,0.062400,1.738880,0.311004 
2,0.062400,1.758640,0.310314
3,0.062400,1.778400,0.307143
4,0.062400,1.798160,0.303186 
5,0.062400,1.817920,0.300168
6,0.062400,1.837680,0.295474
7,0.062400,1.857440,0.286908
8,0.062400,1.877200,0.283192
9,0.062400,1.896960,0.280804
10,0.062400,1.916720,0.280036
11,0.062400,1.936480,0.278842
12,0.062400,1.956240,0.277808 
13,0.062400,1.976000,0.270525
14,0.062400,1.995760        ,0.271737 
15,0.062400,2.015520 ,0.270808 
16,0.062400,2.035280 ,0.266408 
17,0.062400,2.055040 ,0.266352 
18,0.062400,2.074800 ,0.266714
19,0.124800,1.738880,0.299613 
20,0.124800,1.758640,0.296320
21,0.124800,1.778400,0.292440
22,0.124800,1.798160,0.280246 
23,0.124800,1.817920,0.274665
24,0.124800,1.837680,0.271582 
25,0.124800,1.857440,0.270427
26,0.124800,1.877200,0.268757
27,0.124800,1.896960,0.266802
28,0.124800,1.916720,0.265011
29,0.124800,1.936480,0.264323
30,0.124800,1.956240,0.265831 
31,0.124800,1.976000,0.256859 
32,0.124800,1.995760,0.258298 
33,0.124800,2.015520,0.258741 
34,0.124800,2.035280,0.273698 
35,0.124800,2.055040,0.272035 
36,0.124800,2.074800,0.273837
37,0.187200,1.738880,0.277440 
38,0.187200,1.758640,0.273814
39,0.187200,1.778400,0.267558
40,0.187200,1.798160,0.268912 
41,0.187200,1.817920,0.262930
42,0.187200,1.837680,0.258430 
43,0.187200,1.857440,0.256044
44,0.187200,1.877200,0.256605
45,0.187200,1.896960,0.256419
46,0.187200,1.916720,0.252724
47,0.187200,1.936480,0.252931
48,0.187200,1.956240,0.259728 
49,0.187200,1.976000,0.264265 
50,0.187200,1.995760,0.263960 
51,0.187200,2.015520,0.267758 
52,0.187200,2.035280,0.267186 
53,0.187200,2.055040,0.271766 
54,0.187200,2.074800,0.269142
55,0.249600,1.738880,0.268719 
56,0.249600,1.758640,0.264686
57,0.249600,1.778400,0.258136
58,0.249600,1.798160,0.256685 
59,0.249600,1.817920,0.255037
60,0.249600,1.837680,0.249110 
61,0.249600,1.857440,0.245823 
62,0.249600,1.877200,0.248260
63,0.249600,1.896960,0.265694
64,0.249600,1.916720,0.263267
65,0.249600,1.936480,0.260836
66,0.249600,1.956240,0.266635 
67,0.249600,1.976000,0.264413
68,0.249600,1.995760,0.266716 
69,0.249600,2.015520,0.264937 
70,0.249600,2.035280,0.266973 
71,0.249600,2.055040,0.266566 
72,0.249600,2.074800,0.271592 
73,0.312000,1.738880,0.264231 
74,0.312000,1.758640,0.261048
75,0.312000,1.778400,0.255260
76,0.312000,1.798160,0.251919 
77,0.312000,1.817920,0.250196
78,0.312000,1.837680,0.262102 
79,0.312000,1.857440,0.263368
80,0.312000,1.877200,0.261880
81,0.312000,1.896960,0.263545
82,0.312000,1.916720,0.265990
83,0.312000,1.936480,0.268067
84,0.312000,1.956240,0.267002 
85,0.312000,1.976000,0.264369
86,0.312000,1.995760,0.265405 
87,0.312000,2.015520,0.268990 
88,0.312000,2.035280,0.269946 
89,0.312000,2.055040,0.271728 
90,0.312000,2.074800,0.271590
91,0.374400,1.738880,0.258091 
92,0.374400,1.758640,0.258831
93,0.374400,1.778400,0.270057
94,0.374400,1.798160,0.269085 
95,0.374400,1.817920,0.264455
96,0.374400,1.837680,0.263368
97,0.374400,1.857440,0.267713 
98,0.374400,1.877200,0.270804
99,0.374400,1.896960,0.268840
100,0.374400,1.916720,0.270021
101,0.374400,1.936480,0.271413
102,0.374400,1.956240,0.276836 
103,0.374400,1.976000,0.270985
104,0.374400,1.995760,0.273372 
105,0.374400,2.015520,0.272283 
106,0.374400,2.035280,0.271925 
107,0.374400,2.055040,0.272785 
108,0.374400,2.074800,0.271678     
109, ,,
110, ,,
111, ,,
112, ,,
113, ,,
114, ,,
115, ,,
116, ,,
117, ,,
118, ,,
119, ,,
120, ,,
121, ,,
122, ,,
 ,,,
 ,,,
 ,,,
 ,,,
 ,,,
 ,,,
, ,,
