n,d1,d2,d3
1,0.468618,1.093452,0.428357
2,0.468618,1.275694,0.363742
3,0.468618,1.457936,0.327468
4,0.468618,1.640178,0.304156
5,0.468618,1.822420,0.284380
6,0.468618,2.004662,0.267460
7,0.468618,2.186904,0.243516
8,0.468618,2.369146,0.239809
9,0.468618,2.551388,0.246895
10,0.546721,1.093452,0.412029
11,0.546721,1.275694,0.369186
12,0.546721,1.457936,0.326833
13,0.546721,1.640178,0.292047
14,0.546721,1.822420,0.289520
15,0.546721,2.004662,0.253839
16,0.546721,2.186904,0.242112
17,0.546721,2.369146,0.244857
18,0.546721,2.551388,0.251472
19,0.624824,1.093452,0.394248
20,0.624824,1.275694,0.346810
21,0.624824,1.457936,0.328141
22,0.624824,1.640178,0.293463
23,0.624824,1.822420,0.282294
24,0.624824,2.004662,0.244974
25,0.624824,2.186904,0.240351
26,0.624824,2.369146,0.238990
27,0.624824,2.551388,0.255576
28,0.702927,1.093452,0.368867
29,0.702927,1.275694,0.342675
30,0.702927,1.457936,0.300352
31,0.702927,1.640178,0.279613
32,0.702927,1.822420,0.261008
33,0.702927,2.004662,0.236092
34,0.702927,2.186904,0.235125
35,0.702927,2.369146,0.238681
36,0.702927,2.551388,0.258336
37,0.781030,1.093452,0.332498
38,0.781030,1.275694,0.327761
39,0.781030,1.457936,0.300455
40,0.781030,1.640178,0.275374
41,0.781030,1.822420,0.244755
42,0.781030,2.004662,0.231207
43,0.781030,2.186904,0.226836
44,0.781030,2.369146,0.234855
45,0.781030,2.551388,0.250354
46,0.859133,1.093452,0.324283
47,0.859133,1.275694,0.323582
48,0.859133,1.457936,0.287828
49,0.859133,1.640178,0.266909
50,0.859133,1.822420,0.240794
51,0.859133,2.004662,0.224457
52,0.859133,2.186904,0.224574
53,0.859133,2.369146,0.233282
54,0.859133,2.551388,0.242432
55,0.937236,1.093452,0.320697
56,0.937236,1.275694,0.303068
57,0.937236,1.457936,0.286954
58,0.937236,1.640178,0.258301
59,0.937236,1.822420,0.237773
60,0.937236,2.004662,0.223648
61,0.937236,2.186904,0.220563
62,0.937236,2.369146,0.228629
63,0.937236,2.551388,0.240916
64,1.015339,1.093452,0.344135
65,1.015339,1.275694,0.311498
66,1.015339,1.457936,0.291944
67,1.015339,1.640178,0.254265
68,1.015339,1.822420,0.237186
69,1.015339,2.004662,0.222579
70,1.015339,2.186904,0.222916
71,1.015339,2.369146,0.224489
72,1.015339,2.551388,0.232895
73,1.093442,1.093452,0.344582
74,1.093442,1.275694,0.324351
75,1.093442,1.457936,0.287230
76,1.093442,1.640178,0.257543
77,1.093442,1.822420,0.239379
78,1.093442,2.004662,0.228178
79,1.093442,2.186904,0.229016
80,1.093442,2.369146,0.230116
81,1.093442,2.551388,0.238005
