n,d1,d2,d3
178,1.185600,1.719120,0.229063 
179,1.185600,1.738880,0.228348 
180,1.185600,1.758640,0.226681 
181,1.185600,1.778400,0.225131 
182,1.185600,1.798160,0.226098 
183,1.185600,1.817920,0.228143 
184,1.185600,1.837680,0.228327 
185,1.185600,1.857440,0.228435 
186,1.185600,1.877200,0.229493 
187,1.185600,1.896960,0.230740 
188,1.185600,1.916720,0.233161 
189,1.185600,1.936480,0.232905 
190,1.185600,1.956240,0.228962 
191,1.185600,1.976000,0.228012 
192,1.185600,1.995760,0.230010 
193,1.185600,2.015520,0.230250 
194,1.185600,2.035280,0.236494 
195,1.185600,2.055040,0.235887 
196,1.185600,2.074800,0.238495 
197,1.185600,2.094560,0.239479 
198,1.185600,2.114320,0.242856 
199,1.185600,2.134080,0.244142 
200,1.185600,2.153840,0.249763 
201,1.185600,2.173600,0.248931 
