n,d1,d2,d3
178,0.499200,1.738880,0.235394 
179,0.499200,1.758640,0.235046 
180,0.499200,1.778400,0.233240 
181,0.499200,1.798160,0.231826 
182,0.499200,1.817920,0.227760 
183,0.499200,1.837680,0.224852 
184,0.499200,1.857440,0.224047 
185,0.499200,1.877200,0.221303 
186,0.499200,1.896960,0.218357 
187,0.499200,1.916720,0.216070 
188,0.499200,1.936480,0.214254 
189,0.499200,1.956240,0.213519 
190,0.499200,1.976000,0.192365 
191,0.499200,1.995760,0.192652 
192,0.499200,2.015520,0.190303 
193,0.499200,2.035280,0.189996 
194,0.499200,2.055040,0.188827 
195,0.499200,2.074800,0.187609 
196,0.499200,2.094560,0.188619 
197,0.499200,2.114320,0.184991 
198,0.499200,2.134080,0.182805 
199,0.499200,2.153840,0.183506 
200,0.499200,2.173600,0.183717 
201,0.561600,1.699360,0.240877 
202,0.561600,1.719120,0.234953 
203,0.561600,1.738880,0.235585 
204,0.561600,1.758640,0.231201 
205,0.561600,1.778400,0.229084 
206,0.561600,1.798160,0.228754 
207,0.561600,1.817920,0.225315 
208,0.561600,1.837680,0.220717 
209,0.561600,1.857440,0.216632 
210,0.561600,1.877200,0.213873 
211,0.561600,1.896960,0.200514 
212,0.561600,1.916720,0.198106 
213,0.561600,1.936480,0.196419 
214,0.561600,1.956240,0.194568 
215,0.561600,1.976000,0.185899 
216,0.561600,1.995760,0.183877 
217,0.561600,2.015520,0.181882 
218,0.561600,2.035280,0.183859 
219,0.561600,2.055040,0.184509 
220,0.561600,2.074800,0.183619 
221,0.561600,2.094560,0.184368 
222,0.561600,2.114320,0.183445 
223,0.561600,2.134080,0.185037 
224,0.561600,2.153840,0.185860 
225,0.561600,2.173600,0.187517 
226,0.624000,1.699360,0.229290 
227,0.624000,1.719120,0.223770 
228,0.624000,1.738880,0.220336 
229,0.624000,1.758640,0.216845 
230,0.624000,1.778400,0.215213 
231,0.624000,1.798160,0.211005 
232,0.624000,1.817920,0.209344 
233,0.624000,1.837680,0.192722 
234,0.624000,1.857440,0.192909 
235,0.624000,1.877200,0.191596 
236,0.624000,1.896960,0.184250 
237,0.624000,1.916720,0.185523 
238,0.624000,1.936480,0.183893 
239,0.624000,1.956240,0.183953 
240,0.624000,1.976000,0.177159 
241,0.624000,1.995760,0.176448 
242,0.624000,2.015520,0.175498 
243,0.624000,2.035280,0.175405 
244,0.624000,2.055040,0.174708 
245,0.624000,2.074800,0.176406 
246,0.624000,2.094560,0.177237 
247,0.624000,2.114320,0.180359 
248,0.624000,2.134080,0.183314 
249,0.624000,2.153840,0.184382 
250,0.624000,2.173600,0.187909 
251,0.686400,1.699360,0.216104 
252,0.686400,1.719120,0.210682 
253,0.686400,1.738880,0.208786 
254,0.686400,1.758640,0.202460 
255,0.686400,1.778400,0.187509 
256,0.686400,1.798160,0.186238 
257,0.686400,1.817920,0.183519 
258,0.686400,1.837680,0.177085 
259,0.686400,1.857440,0.178391 
260,0.686400,1.877200,0.176016 
261,0.686400,1.896960,0.174043 
262,0.686400,1.916720,0.177524 
263,0.686400,1.936480,0.173936 
264,0.686400,1.956240,0.174072 
265,0.686400,1.976000,0.169489 
266,0.686400,1.995760,0.169716 
267,0.686400,2.015520,0.170582 
268,0.686400,2.035280,0.171573 
269,0.686400,2.055040,0.172872 
270,0.686400,2.074800,0.176548 
271,0.686400,2.094560,0.177435 
272,0.686400,2.114320,0.179168 
273,0.686400,2.134080,0.180397 
274,0.686400,2.153840,0.184915 
275,0.686400,2.173600,0.186888 
276,0.748800,1.699360,0.202782 
277,0.748800,1.719120,0.183674 
278,0.748800,1.738880,0.180073 
279,0.748800,1.758640,0.175729 
