n,d1,d2,d3
187,1.36065,2.74258,0.288700
188,1.36065,2.95355,0.323716
189,1.36065,3.16452,0.349219
190,1.36065,3.37549,0.403776
191,1.36065,3.58646,0.422315
192,1.46531,0.42194,0.422315
193,1.46531,0.63290,0.422315
194,1.46531,0.84387,0.422315
195,1.46531,1.05484,0.372994
196,1.46531,1.26581,0.327388
197,1.46531,1.47678,0.277834
198,1.46531,1.68774,0.244543
199,1.46531,1.89871,0.230601
200,1.46531,2.10968,0.219783
201,1.46531,2.32065,0.239708
202,1.46531,2.53162,0.267356
203,1.46531,2.74258,0.302985
204,1.46531,2.95355,0.336097
205,1.46531,3.16452,0.366723
206,1.46531,3.37549,0.417414
207,1.46531,3.58646,0.438552
208,1.56998,0.42194,0.438552
209,1.56998,0.63290,0.438552
210,1.56998,0.84387,0.438552
211,1.56998,1.05484,0.378874
212,1.56998,1.26581,0.331482
213,1.56998,1.47678,0.278434
214,1.56998,1.68774,0.253681
215,1.56998,1.89871,0.234263
216,1.56998,2.10968,0.229474
217,1.56998,2.32065,0.249860
218,1.56998,2.53162,0.279374
219,1.56998,2.74258,0.316630
220,1.56998,2.95355,0.342112
221,1.56998,3.16452,0.402728
222,1.56998,3.37549,0.428042
223,1.56998,3.58646,0.449110
224,1.67464,0.42194,0.449110
225,1.67464,0.63290,0.449110
226,1.67464,0.84387,0.449110
227,1.67464,1.05484,0.380143
228,1.67464,1.26581,0.331778
229,1.67464,1.47678,0.281969
230,1.67464,1.68774,0.255938
231,1.67464,1.89871,0.232506
232,1.67464,2.10968,0.238443
233,1.67464,2.32065,0.256585
234,1.67464,2.53162,0.291358
235,1.67464,2.74258,0.327418
236,1.67464,2.95355,0.353890
237,1.67464,3.16452,0.415669
238,1.67464,3.37549,0.444464
239,1.67464,3.58646,0.460123
240,1.77931,0.42194,0.460123
241,1.77931,0.63290,0.460123
242,1.77931,0.84387,0.460123
243,1.77931,1.05484,0.362356
244,1.77931,1.26581,0.329620
245,1.77931,1.47678,0.288871
246,1.77931,1.68774,0.254798
247,1.77931,1.89871,0.238835
248,1.77931,2.10968,0.244920
249,1.77931,2.32065,0.262833
250,1.77931,2.53162,0.303687
251,1.77931,2.74258,0.331745
252,1.77931,2.95355,0.391522
253,1.77931,3.16452,0.425593
254,1.77931,3.37549,0.457795
255,1.77931,3.58646,0.471427
