n,d1,d2,d3
178,0.499200,1.738880,0.217831 
179,0.499200,1.758640,0.216270 
180,0.499200,1.778400,0.214644 
181,0.499200,1.798160,0.215582 
182,0.499200,1.817920,0.213942 
183,0.499200,1.837680,0.211458 
184,0.499200,1.857440,0.214466 
185,0.499200,1.877200,0.213121 
186,0.499200,1.896960,0.211997 
187,0.499200,1.916720,0.211271 
188,0.499200,1.936480,0.211795 
189,0.499200,1.956240,0.212737 
190,0.499200,1.976000,0.190947 
191,0.499200,1.995760,0.194155 
192,0.499200,2.015520,0.192825 
193,0.499200,2.035280,0.192481 
194,0.499200,2.055040,0.191338 
195,0.499200,2.074800,0.190824 
196,0.499200,2.094560,0.192323 
197,0.499200,2.114320,0.186491 
198,0.499200,2.134080,0.185314 
199,0.499200,2.153840,0.185115 
200,0.499200,2.173600,0.184663 
201,0.561600,1.699360,0.223150 
202,0.561600,1.719120,0.217670 
203,0.561600,1.738880,0.218626 
204,0.561600,1.758640,0.218235 
205,0.561600,1.778400,0.216267 
206,0.561600,1.798160,0.218085 
207,0.561600,1.817920,0.214867 
208,0.561600,1.837680,0.212090 
209,0.561600,1.857440,0.212097 
210,0.561600,1.877200,0.212367 
211,0.561600,1.896960,0.199763 
212,0.561600,1.916720,0.197159 
213,0.561600,1.936480,0.197255 
214,0.561600,1.956240,0.195298 
215,0.561600,1.976000,0.187346 
216,0.561600,1.995760,0.188632 
217,0.561600,2.015520,0.187051 
218,0.561600,2.035280,0.184146 
219,0.561600,2.055040,0.183948 
220,0.561600,2.074800,0.183190 
221,0.561600,2.094560,0.183981 
222,0.561600,2.114320,0.183373 
223,0.561600,2.134080,0.184815 
224,0.561600,2.153840,0.185920 
225,0.561600,2.173600,0.187114 
226,0.624000,1.699360,0.216030 
227,0.624000,1.719120,0.210756 
228,0.624000,1.738880,0.209925 
229,0.624000,1.758640,0.208378 
230,0.624000,1.778400,0.207795 
231,0.624000,1.798160,0.206438 
232,0.624000,1.817920,0.206413 
233,0.624000,1.837680,0.189121 
234,0.624000,1.857440,0.188651 
235,0.624000,1.877200,0.189342 
236,0.624000,1.896960,0.185576 
237,0.624000,1.916720,0.185450 
238,0.624000,1.936480,0.183978 
239,0.624000,1.956240,0.184936 
240,0.624000,1.976000,0.177289 
241,0.624000,1.995760,0.178425 
242,0.624000,2.015520,0.177694 
243,0.624000,2.035280,0.177372 
244,0.624000,2.055040,0.176889 
245,0.624000,2.074800,0.177529 
246,0.624000,2.094560,0.178888 
