n,d1,d2,d3
178,0.499200,1.738880,0.299464 
179,0.499200,1.758640,0.291677 
180,0.499200,1.778400,0.291189 
181,0.499200,1.798160,0.294398 
182,0.499200,1.817920,0.294456 
183,0.499200,1.837680,0.296066 
184,0.499200,1.857440,0.298755 
185,0.499200,1.877200,0.300843 
186,0.499200,1.896960,0.303719 
187,0.499200,1.916720,0.303872 
188,0.499200,1.936480,0.304539 
189,0.499200,1.956240,0.305264 
190,0.499200,1.976000,0.296542 
191,0.499200,1.995760,0.289312 
192,0.499200,2.015520,0.287049 
193,0.499200,2.035280,0.300958 
194,0.499200,2.055040,0.288660 
195,0.499200,2.074800,0.295230 
196,0.499200,2.094560,0.292843 
197,0.499200,2.114320,0.299698 
198,0.499200,2.134080,0.303630 
199,0.499200,2.153840,0.305650 
200,0.499200,2.173600,0.307137 
201,0.561600,1.699360,0.299737 
202,0.561600,1.719120,0.294957 
203,0.561600,1.738880,0.295008 
204,0.561600,1.758640,0.297462 
205,0.561600,1.778400,0.297244 
206,0.561600,1.798160,0.302410 
207,0.561600,1.817920,0.301500 
208,0.561600,1.837680,0.303350 
209,0.561600,1.857440,0.306304 
210,0.561600,1.877200,0.308376 
211,0.561600,1.896960,0.300839 
212,0.561600,1.916720,0.297656 
213,0.561600,1.936480,0.301486 
214,0.561600,1.956240,0.290208 
215,0.561600,1.976000,0.290667 
216,0.561600,1.995760,0.289535 
217,0.561600,2.015520,0.289571 
218,0.561600,2.035280,0.289724 
219,0.561600,2.055040,0.296588 
220,0.561600,2.074800,0.301128 
221,0.561600,2.094560,0.304177 
222,0.561600,2.114320,0.308321 
223,0.561600,2.134080,0.310693 
224,0.561600,2.153840,0.311484 
225,0.561600,2.173600,0.312728 
226,0.624000,1.699360,0.299118 
227,0.624000,1.719120,0.298163 
228,0.624000,1.738880,0.301479 
229,0.624000,1.758640,0.299325 
230,0.624000,1.778400,0.302356 
231,0.624000,1.798160,0.305783 
232,0.624000,1.817920,0.302414 
233,0.624000,1.837680,0.293860 
234,0.624000,1.857440,0.280152 
235,0.624000,1.877200,0.285620 
236,0.624000,1.896960,0.286685 
237,0.624000,1.916720,0.293505 
238,0.624000,1.936480,0.279667 
239,0.624000,1.956240,0.283932 
240,0.624000,1.976000,0.294357 
241,0.624000,1.995760,0.294937 
242,0.624000,2.015520,0.295544 
243,0.624000,2.035280,0.297053 
244,0.624000,2.055040,0.298350 
