n,d1,d2,d3
155,1.123200,1.778400,0.201943 
156,1.123200,1.798160,0.200455 
157,1.123200,1.817920,0.200819 
158,1.123200,1.837680,0.199047 
159,1.123200,1.857440,0.198693 
160,1.123200,1.877200,0.200066 
161,1.123200,1.896960,0.201193 
162,1.123200,1.916720,0.201259 
163,1.123200,1.936480,0.201689 
164,1.123200,1.956240,0.202138 
165,1.123200,1.976000,0.199116 
166,1.123200,1.995760,0.199947 
167,1.123200,2.015520,0.199366 
168,1.123200,2.035280,0.199206 
169,1.123200,2.055040,0.199088 
170,1.123200,2.074800,0.200398 
171,1.123200,2.094560,0.202133 
172,1.123200,2.114320,0.203456 
173,1.123200,2.134080,0.206239 
174,1.123200,2.153840,0.207697 
175,1.123200,2.173600,0.209745 
176,1.185600,1.699360,0.215196 
177,1.185600,1.719120,0.210652 
178,1.185600,1.738880,0.209665 
179,1.185600,1.758640,0.209540 
180,1.185600,1.778400,0.207874 
181,1.185600,1.798160,0.207467 
182,1.185600,1.817920,0.208740 
183,1.185600,1.837680,0.208135 
184,1.185600,1.857440,0.205911 
185,1.185600,1.877200,0.207280 
186,1.185600,1.896960,0.208522 
187,1.185600,1.916720,0.209268 
188,1.185600,1.936480,0.207062 
189,1.185600,1.956240,0.207919 
190,1.185600,1.976000,0.203015 
191,1.185600,1.995760,0.204342 
192,1.185600,2.015520,0.204686 
193,1.185600,2.035280,0.206420 
194,1.185600,2.055040,0.206477 
195,1.185600,2.074800,0.207948 
196,1.185600,2.094560,0.209762 
197,1.185600,2.114320,0.212451 
198,1.185600,2.134080,0.214973 
199,1.185600,2.153840,0.217471 
200,1.185600,2.173600,0.221958 
