n,d1,d2,d3
1,0.3900,1.1700,0.261325
2,0.3900,1.3650,0.233795
3,0.3900,1.5600,0.205981
4,0.3900,1.7550,0.196060
5,0.3900,1.9500,0.204335
6,0.3900,2.1450,0.218691
7,0.3900,2.3400,0.227354
8,0.3900,2.5350,0.239660
9,0.3900,2.7300,0.255727
10,0.4550,1.1700,0.267997
11,0.4550,1.3650,0.235071
12,0.4550,1.5600,0.198200
13,0.4550,1.7550,0.191217
14,0.4550,1.9500,0.207691
15,0.4550,2.1450,0.218425
16,0.4550,2.3400,0.222562
17,0.4550,2.5350,0.243454
18,0.4550,2.7300,0.253623
19,0.5200,1.1700,0.267492
20,0.5200,1.3650,0.234387
21,0.5200,1.5600,0.191597
22,0.5200,1.7550,0.195036
23,0.5200,1.9500,0.209823
24,0.5200,2.1450,0.224608
25,0.5200,2.3400,0.228447
26,0.5200,2.5350,0.246454
27,0.5200,2.7300,0.255757
28,0.5850,1.1700,0.273167
29,0.5850,1.3650,0.227466
30,0.5850,1.5600,0.198733
31,0.5850,1.7550,0.203281
32,0.5850,1.9500,0.211688
33,0.5850,2.1450,0.220582
34,0.5850,2.3400,0.235729
35,0.5850,2.5350,0.249287
36,0.5850,2.7300,0.257705
37,0.6500,1.1700,0.294064
38,0.6500,1.3650,0.229884
39,0.6500,1.5600,0.200639
40,0.6500,1.7550,0.212377
41,0.6500,1.9500,0.217871
42,0.6500,2.1450,0.227114
43,0.6500,2.3400,0.247290
44,0.6500,2.5350,0.253788
45,0.6500,2.7300,0.269057
46,0.7150,1.1700,0.290315
47,0.7150,1.3650,0.227057
48,0.7150,1.5600,0.212201
49,0.7150,1.7550,0.217450
50,0.7150,1.9500,0.225801
51,0.7150,2.1450,0.233555
52,0.7150,2.3400,0.250523
53,0.7150,2.5350,0.257098
54,0.7150,2.7300,0.277966
55,0.7800,1.1700,0.280772
56,0.7800,1.3650,0.240083
57,0.7800,1.5600,0.220440
58,0.7800,1.7550,0.217499
59,0.7800,1.9500,0.221488
60,0.7800,2.1450,0.235831
61,0.7800,2.3400,0.251393
62,0.7800,2.5350,0.259091
63,0.7800,2.7300,0.279857
64,0.8450,1.1700,0.282413
65,0.8450,1.3650,0.240781
66,0.8450,1.5600,0.225119
67,0.8450,1.7550,0.216556
68,0.8450,1.9500,0.223687
69,0.8450,2.1450,0.241978
70,0.8450,2.3400,0.244992
71,0.8450,2.5350,0.266156
72,0.8450,2.7300,0.286035
73,0.9100,1.1700,0.277696
74,0.9100,1.3650,0.246775
75,0.9100,1.5600,0.223162
76,0.9100,1.7550,0.219189
77,0.9100,1.9500,0.225803
78,0.9100,2.1450,0.239397
79,0.9100,2.3400,0.243700
80,0.9100,2.5350,0.262754
81,0.9100,2.7300,0.282847
