n,d1,d2,d3
155,1.123200,1.778400,0.168806 
156,1.123200,1.798160,0.169321 
157,1.123200,1.817920,0.169476 
158,1.123200,1.837680,0.167914 
159,1.123200,1.857440,0.169998 
160,1.123200,1.877200,0.172523 
161,1.123200,1.896960,0.174515 
162,1.123200,1.916720,0.175711 
163,1.123200,1.936480,0.176750 
164,1.123200,1.956240,0.177381 
165,1.123200,1.976000,0.178197 
166,1.123200,1.995760,0.179237 
167,1.123200,2.015520,0.179996 
168,1.123200,2.035280,0.180518 
169,1.123200,2.055040,0.183360 
170,1.123200,2.074800,0.185589 
171,1.123200,2.094560,0.188099 
172,1.123200,2.114320,0.190670 
173,1.123200,2.134080,0.194765 
174,1.123200,2.153840,0.198260 
175,1.123200,2.173600,0.200161 
176,1.185600,1.699360,0.179551 
177,1.185600,1.719120,0.178463 
178,1.185600,1.738880,0.178755 
179,1.185600,1.758640,0.177544 
180,1.185600,1.778400,0.176892 
181,1.185600,1.798160,0.177930 
182,1.185600,1.817920,0.179612 
183,1.185600,1.837680,0.180491 
184,1.185600,1.857440,0.180719 
185,1.185600,1.877200,0.182140 
186,1.185600,1.896960,0.183069 
187,1.185600,1.916720,0.186102 
188,1.185600,1.936480,0.186437 
189,1.185600,1.956240,0.185498 
190,1.185600,1.976000,0.185888 
191,1.185600,1.995760,0.188498 
192,1.185600,2.015520,0.190431 
193,1.185600,2.035280,0.193886 
194,1.185600,2.055040,0.196348 
195,1.185600,2.074800,0.199429 
196,1.185600,2.094560,0.201063 
197,1.185600,2.114320,0.204841 
198,1.185600,2.134080,0.208947 
199,1.185600,2.153840,0.214142 
200,1.185600,2.173600,0.215912 
