n,d1,d2,d3
1,0.484242,1.077828,0.296496
2,0.484242,1.257466,0.249675
3,0.484242,1.437104,0.210529
4,0.484242,1.616742,0.193522
5,0.484242,1.796380,0.207192
6,0.484242,1.976018,0.212505
7,0.484242,2.155656,0.222629
8,0.484242,2.335294,0.234715
9,0.484242,2.514932,0.251020
10,0.484242,2.694570,0.265612
11,0.564949,1.077828,0.300226
12,0.564949,1.257466,0.254142
13,0.564949,1.437104,0.210014
14,0.564949,1.616742,0.198278
15,0.564949,1.796380,0.209419
16,0.564949,1.976018,0.215500
17,0.564949,2.155656,0.222474
18,0.564949,2.335294,0.241164
19,0.564949,2.514932,0.257749
20,0.564949,2.694570,0.269829
21,0.645656,1.077828,0.296863
22,0.645656,1.257466,0.258585
23,0.645656,1.437104,0.220154
24,0.645656,1.616742,0.212450
25,0.645656,1.796380,0.214515
26,0.645656,1.976018,0.223349
27,0.645656,2.155656,0.236306
28,0.645656,2.335294,0.257648
29,0.645656,2.514932,0.273512
30,0.645656,2.694570,0.288015
31,0.726363,1.077828,0.308888
32,0.726363,1.257466,0.256394
33,0.726363,1.437104,0.230557
34,0.726363,1.616742,0.216697
35,0.726363,1.796380,0.218485
36,0.726363,1.976018,0.226208
37,0.726363,2.155656,0.245936
38,0.726363,2.335294,0.262080
39,0.726363,2.514932,0.279626
40,0.726363,2.694570,0.290339
41,0.807070,1.077828,0.307202
42,0.807070,1.257466,0.264514
43,0.807070,1.437104,0.239249
44,0.807070,1.616742,0.222786
45,0.807070,1.796380,0.218497
46,0.807070,1.976018,0.233475
47,0.807070,2.155656,0.250205
48,0.807070,2.335294,0.270868
49,0.807070,2.514932,0.281106
50,0.807070,2.694570,0.293765
51,0.887777,1.077828,0.300571
52,0.887777,1.257466,0.276923
53,0.887777,1.437104,0.243493
54,0.887777,1.616742,0.220055
55,0.887777,1.796380,0.220896
56,0.887777,1.976018,0.235913
57,0.887777,2.155656,0.251500
58,0.887777,2.335294,0.269349
59,0.887777,2.514932,0.278504
60,0.887777,2.694570,0.292834
61,0.968484,1.077828,0.298183
62,0.968484,1.257466,0.277983
63,0.968484,1.437104,0.243872
64,0.968484,1.616742,0.223072
65,0.968484,1.796380,0.222269
66,0.968484,1.976018,0.238837
67,0.968484,2.155656,0.250389
68,0.968484,2.335294,0.265211
69,0.968484,2.514932,0.281323
70,0.968484,2.694570,0.297275
71,1.049191,1.077828,0.307991
72,1.049191,1.257466,0.274867
73,1.049191,1.437104,0.234329
74,1.049191,1.616742,0.215639
75,1.049191,1.796380,0.223587
76,1.049191,1.976018,0.233992
77,1.049191,2.155656,0.250007
78,1.049191,2.335294,0.262115
79,1.049191,2.514932,0.280318
80,1.049191,2.694570,0.292555
81,1.129898,1.077828,0.313302
82,1.129898,1.257466,0.270408
83,1.129898,1.437104,0.233028
84,1.129898,1.616742,0.215298
85,1.129898,1.796380,0.222819
86,1.129898,1.976018,0.231269
87,1.129898,2.155656,0.248459
88,1.129898,2.335294,0.268149
89,1.129898,2.514932,0.275714
90,1.129898,2.694570,0.297609
91,1.210605,1.077828,0.310985
92,1.210605,1.257466,0.270439
93,1.210605,1.437104,0.237774
94,1.210605,1.616742,0.222460
95,1.210605,1.796380,0.228902
96,1.210605,1.976018,0.236063
97,1.210605,2.155656,0.254584
98,1.210605,2.335294,0.269273
99,1.210605,2.514932,0.281422
100,1.210605,2.694570,0.308630
