n,d1,d2,d3
1,0.062400,1.699360,0.312139
2,0.062400,1.719120,0.307781
3,0.062400,1.738880,0.311004 
4,0.062400,1.758640,0.310314
5,0.062400,1.778400,0.307143
6,0.062400,1.798160,0.303186 
7,0.062400,1.817920,0.300168
8,0.062400,1.837680,0.295474
9,0.062400,1.857440,0.286908
10,0.062400,1.877200,0.283192
11,0.062400,1.896960,0.280804
12,0.062400,1.916720,0.280036
13,0.062400,1.936480,0.278842
14,0.062400,1.956240,0.277808 
15,0.062400,1.976000,0.270525
16,0.062400,1.995760,0.271737 
17,0.062400,2.015520 ,0.270808 
18,0.062400,2.035280 ,0.266408 
19,0.062400,2.055040 ,0.266352 
20,0.062400,2.074800 ,0.266714
21,0.062400,2.094560,0.283656
22,0.062400,2.114320,0.287336
23,0.124800,1.699360,0.303150
24,0.124800,1.719120,0.302433 
25,0.124800,1.738880,0.299613 
26,0.124800,1.758640,0.296320
27,0.124800,1.778400,0.292440
28,0.124800,1.798160,0.280246 
29,0.124800,1.817920,0.274665
30,0.124800,1.837680,0.271582 
31,0.124800,1.857440,0.270427
32,0.124800,1.877200,0.268757
33,0.124800,1.896960,0.266802
34,0.124800,1.916720,0.265011
35,0.124800,1.936480,0.264323
36,0.124800,1.956240,0.265831 
37,0.124800,1.976000,0.256859 
38,0.124800,1.995760,0.258298 
39,0.124800,2.015520,0.258741 
40,0.124800,2.035280,0.273698 
41,0.124800,2.055040,0.272035 
42,0.124800,2.074800,0.273837
43,0.124800,2.094560,0.278952
44,0.124800,2.114320,0.279744  
45,0.187200,1.699360,0.292127
46,0.187200,1.719120,0.288697 
47,0.187200,1.738880,0.277440 
48,0.187200,1.758640,0.273814
49,0.187200,1.778400,0.267558
50,0.187200,1.798160,0.268912 
51,0.187200,1.817920,0.262930
52,0.187200,1.837680,0.258430 
53,0.187200,1.857440,0.256044
54,0.187200,1.877200,0.256605
55,0.187200,1.896960,0.256419
56,0.187200,1.916720,0.252724
57,0.187200,1.936480,0.252931
58,0.187200,1.956240,0.259728 
59,0.187200,1.976000,0.264265 
60,0.187200,1.995760,0.263960 
61,0.187200,2.015520,0.267758 
62,0.187200,2.035280,0.267186 
63,0.187200,2.055040,0.271766 
64,0.187200,2.074800,0.269142
65,0.187200,2.094560,0.274866
66,0.187200,2.114320,0.276266   
67,0.249600,1.699360,0.270935 
68,0.249600,1.719120,0.268380 
69,0.249600,1.738880,0.268719 
70,0.249600,1.758640,0.264686
71,0.249600,1.778400,0.258136
72,0.249600,1.798160,0.256685 
73,0.249600,1.817920,0.255037
74,0.249600,1.837680,0.249110 
75,0.249600,1.857440,0.245823 
76,0.249600,1.877200,0.248260
77,0.249600,1.896960,0.265694
78,0.249600,1.916720,0.263267
79,0.249600,1.936480,0.260836
80,0.249600,1.956240,0.266635 
81,0.249600,1.976000,0.264413
82,0.249600,1.995760,0.266716 
83,0.249600,2.015520,0.264937 
84,0.249600,2.035280,0.266973 
85,0.249600,2.055040,0.266566 
86,0.249600,2.074800,0.271592
87,0.249600,2.094560,0.273014
88,0.249600,2.114320,0.275361  
89,0.312000,1.699360,0.270816 
90,0.312000,1.719120,0.264416 
91,0.312000,1.738880,0.264231 
92,0.312000,1.758640,0.261048
93,0.312000,1.778400,0.255260
94,0.312000,1.798160,0.251919 
95,0.312000,1.817920,0.250196
96,0.312000,1.837680,0.262102 
97,0.312000,1.857440,0.263368
98,0.312000,1.877200,0.261880
99,0.312000,1.896960,0.263545
100,0.312000,1.916720,0.265990
101,0.312000,1.936480,0.268067
102,0.312000,1.956240,0.267002 
103,0.312000,1.976000,0.264369
104,0.312000,1.995760,0.265405 
105,0.312000,2.015520,0.268990 
106,0.312000,2.035280,0.269946 
107,0.312000,2.055040,0.271728 
108,0.312000,2.074800,0.271590
109,0.312000,2.094560,0.274886
110,0.312000,2.114320,0.275607 
111,0.374400,1.699360,0.267196 
112,0.374400,1.719120,0.261060 
113,0.374400,1.738880,0.258091 
114,0.374400,1.758640,0.258831
115,0.374400,1.778400,0.270057
116,0.374400,1.798160,0.269085 
117,0.374400,1.817920,0.264455
118,0.374400,1.837680,0.263368
119,0.374400,1.857440,0.267713 
120,0.374400,1.877200,0.270804
121,0.374400,1.896960,0.268840
122,0.374400,1.916720,0.270021
123,0.374400,1.936480,0.271413
124,0.374400,1.956240,0.276836 
125,0.374400,1.976000,0.270985
126,0.374400,1.995760,0.273372 
127,0.374400,2.015520,0.272283 
128,0.374400,2.035280,0.271925 
129,0.374400,2.055040,0.272785 
