n,d1,d2,d3
1,0.748800,1.699360,0.247377 
2,0.748800,1.719120,0.239991 
3,0.748800,1.738880,0.234734 
4,0.748800,1.758640,0.230231 
5,0.748800,1.778400,0.225583 
6,0.748800,1.798160,0.224037 
7,0.748800,1.817920,0.217960 
8,0.748800,1.837680,0.217586 
9,0.748800,1.857440,0.212543 
10,0.748800,1.877200,0.210573 
11,0.748800,1.896960,0.210105 
12,0.748800,1.916720,0.208329 
13,0.748800,1.936480,0.206785 
14,0.748800,1.956240,0.206765 
15,0.748800,1.976000,0.204460 
16,0.748800,1.995760,0.206370 
17,0.748800,2.015520,0.207252 
18,0.748800,2.035280,0.209354 
19,0.748800,2.055040,0.209766 
20,0.748800,2.074800,0.211604 
21,0.748800,2.094560,0.212318 
22,0.748800,2.114320,0.213205 
23,0.748800,2.134080,0.215590 
24,0.748800,2.153840,0.217282 
25,0.748800,2.173600,0.219582 
26,0.811200,1.699360,0.225797 
27,0.811200,1.719120,0.217777 
28,0.811200,1.738880,0.215909 
29,0.811200,1.758640,0.211910 
30,0.811200,1.778400,0.207685 
31,0.811200,1.798160,0.206401 
32,0.811200,1.817920,0.203658 
33,0.811200,1.837680,0.201809 
34,0.811200,1.857440,0.201439 
35,0.811200,1.877200,0.200246 
36,0.811200,1.896960,0.197466 
37,0.811200,1.916720,0.196481 
38,0.811200,1.936480,0.197733 
39,0.811200,1.956240,0.199038 
40,0.811200,1.976000,0.196620 
41,0.811200,1.995760,0.198160 
42,0.811200,2.015520,0.200493 
43,0.811200,2.035280,0.202216 
44,0.811200,2.055040,0.202554 
45,0.811200,2.074800,0.202383 
46,0.811200,2.094560,0.202832 
47,0.811200,2.114320,0.204505 
48,0.811200,2.134080,0.207322 
49,0.811200,2.153840,0.208412 
50,0.811200,2.173600,0.211333 
51,0.873600,1.699360,0.208804 
52,0.873600,1.719120,0.204923 
53,0.873600,1.738880,0.202438 
54,0.873600,1.758640,0.198640 
55,0.873600,1.778400,0.196625 
