n,d1,d2,d3
130,0.546721,2.00466,0.202691
131,0.546721,2.18691,0.216891
132,0.546721,2.36915,0.240986
133,0.546721,2.55139,0.270645
134,0.546721,2.73363,0.292931
135,0.546721,2.91587,0.317353
136,0.546721,3.09811,0.347375
137,0.546721,3.28036,0.376084
138,0.546721,3.46259,0.390104
139,0.546721,3.64484,0.402255
140,0.624824,0.18224,0.402255
141,0.624824,0.36448,0.402255
142,0.624824,0.54673,0.402255
143,0.624824,0.72897,0.402255
144,0.624824,0.91121,0.402255
145,0.624824,1.09345,0.349209
146,0.624824,1.27569,0.243811
147,0.624824,1.45794,0.213649
148,0.624824,1.64018,0.207440
149,0.624824,1.82242,0.208604
150,0.624824,2.00466,0.205280
151,0.624824,2.18691,0.223279
152,0.624824,2.36915,0.251401
153,0.624824,2.55139,0.277157
154,0.624824,2.73363,0.303470
155,0.624824,2.91587,0.332578
156,0.624824,3.09811,0.370824
157,0.624824,3.28036,0.401132
158,0.624824,3.46259,0.413226
159,0.624824,3.64484,0.425857
160,0.702927,0.18224,0.425857
161,0.702927,0.36448,0.425857
162,0.702927,0.54673,0.425857
163,0.702927,0.72897,0.425857
164,0.702927,0.91121,0.425857
165,0.702927,1.09345,0.302609
166,0.702927,1.27569,0.237370
167,0.702927,1.45794,0.219974
168,0.702927,1.64018,0.205353
169,0.702927,1.82242,0.206708
170,0.702927,2.00466,0.207866
171,0.702927,2.18691,0.230894
172,0.702927,2.36915,0.260165
173,0.702927,2.55139,0.282350
174,0.702927,2.73363,0.317825
175,0.702927,2.91587,0.347412
176,0.702927,3.09811,0.394804
177,0.702927,3.28036,0.410203
178,0.702927,3.46259,0.431814
179,0.702927,3.64484,0.450575
180,0.78103,0.18224,0.450575
181,0.78103,0.36448,0.450575
182,0.78103,0.54673,0.450575
183,0.78103,0.72897,0.450575
184,0.78103,0.91121,0.450575
185,0.78103,1.09345,0.264898
186,0.78103,1.27569,0.237936
187,0.78103,1.45794,0.221271
188,0.78103,1.64018,0.202345
189,0.78103,1.82242,0.196689
190,0.78103,2.00466,0.208536
191,0.78103,2.18691,0.233567
192,0.78103,2.36915,0.257896
193,0.78103,2.55139,0.288007
194,0.78103,2.73363,0.316257
195,0.78103,2.91587,0.359450
196,0.78103,3.09811,0.396349
197,0.78103,3.28036,0.416133
198,0.78103,3.46259,0.438645
199,0.78103,3.64484,0.454045
200,0.85913,0.18224,0.454045
201,0.85913,0.36448,0.454045
202,0.85913,0.54673,0.454045
203,0.85913,0.72897,0.454045
204,0.85913,0.91121,0.454045
205,0.85913,1.09345,0.259244
206,0.85913,1.27569,0.242834
207,0.85913,1.45794,0.214486
208,0.85913,1.64018,0.202999
209,0.85913,1.82242,0.195650
210,0.85913,2.00466,0.210377
211,0.85913,2.18691,0.235000
212,0.85913,2.36915,0.256393
213,0.85913,2.55139,0.291480
214,0.85913,2.73363,0.322764
215,0.85913,2.91587,0.367361
216,0.85913,3.09811,0.403352
217,0.85913,3.28036,0.425655
218,0.85913,3.46259,0.456646
219,0.85913,3.64484,0.457181
220,0.93724,0.18224,0.457181
221,0.93724,0.36448,0.457181
222,0.93724,0.54673,0.457181
223,0.93724,0.72897,0.457181
224,0.93724,0.91121,0.457181
225,0.93724,1.09345,0.290808
226,0.93724,1.27569,0.255100
227,0.93724,1.45794,0.213099
228,0.93724,1.64018,0.195251
229,0.93724,1.82242,0.198652
230,0.93724,2.00466,0.211528
231,0.93724,2.18691,0.236013
232,0.93724,2.36915,0.262514
233,0.93724,2.55139,0.296092
234,0.93724,2.73363,0.334221
235,0.93724,2.91587,0.377060
236,0.93724,3.09811,0.408591
237,0.93724,3.28036,0.430305
238,0.93724,3.46259,0.458055
239,0.93724,3.64484,0.465136
240,1.01534,0.18224,0.465136
241,1.01534,0.36448,0.465136
242,1.01534,0.54673,0.465136
243,1.01534,0.72897,0.465136
244,1.01534,0.91121,0.465136
245,1.01534,1.09345,0.326963
246,1.01534,1.27569,0.252814
247,1.01534,1.45794,0.217075
248,1.01534,1.64018,0.195884
249,1.01534,1.82242,0.198863
250,1.01534,2.00466,0.214242
251,1.01534,2.18691,0.236319
252,1.01534,2.36915,0.269540
253,1.01534,2.55139,0.303891
254,1.01534,2.73363,0.346749
255,1.01534,2.91587,0.387551
256,1.01534,3.09811,0.419582
257,1.01534,3.28036,0.439839
258,1.01534,3.46259,0.465616
259,1.01534,3.64484,0.469102
260,1.09344,0.18224,0.469102
261,1.09344,0.36448,0.469102
262,1.09344,0.54673,0.469102
263,1.09344,0.72897,0.469102
264,1.09344,0.91121,0.469102
265,1.09344,1.09345,0.344405
266,1.09344,1.27569,0.253935
267,1.09344,1.45794,0.210229
268,1.09344,1.64018,0.193241
269,1.09344,1.82242,0.205370
270,1.09344,2.00466,0.219537
271,1.09344,2.18691,0.246329
272,1.09344,2.36915,0.279319
273,1.09344,2.55139,0.316334
274,1.09344,2.73363,0.366950
275,1.09344,2.91587,0.401299
276,1.09344,3.09811,0.438521
277,1.09344,3.28036,0.474429
278,1.09344,3.46259,0.490944
279,1.09344,3.64484,0.489633
280,1.17155,0.18224,0.489633
281,1.17155,0.36448,0.489633
282,1.17155,0.54673,0.489633
283,1.17155,0.72897,0.489633
284,1.17155,0.91121,0.489633
285,1.17155,1.09345,0.311345
286,1.17155,1.27569,0.261056
287,1.17155,1.45794,0.211392
288,1.17155,1.64018,0.198135
289,1.17155,1.82242,0.208601
290,1.17155,2.00466,0.223387
291,1.17155,2.18691,0.252756
292,1.17155,2.36915,0.283488
293,1.17155,2.55139,0.330027
294,1.17155,2.73363,0.375585
295,1.17155,2.91587,0.406477
296,1.17155,3.09811,0.447725
297,1.17155,3.28036,0.477088
298,1.17155,3.46259,0.496632
299,1.17155,3.64484,0.492717
300,1.24965,0.18224,0.492717
301,1.24965,0.36448,0.492717
302,1.24965,0.54673,0.492717
303,1.24965,0.72897,0.492717
304,1.24965,0.91121,0.492717
305,1.24965,1.09345,0.304899
306,1.24965,1.27569,0.272970
307,1.24965,1.45794,0.213923
308,1.24965,1.64018,0.208243
309,1.24965,1.82242,0.216909
310,1.24965,2.00466,0.228812
311,1.24965,2.18691,0.260092
312,1.24965,2.36915,0.293878
313,1.24965,2.55139,0.346078
314,1.24965,2.73363,0.382264
315,1.24965,2.91587,0.420435
316,1.24965,3.09811,0.469645
317,1.24965,3.28036,0.485989
318,1.24965,3.46259,0.505872
319,1.24965,3.64484,0.506701
320,1.32775,0.18224,0.506701
321,1.32775,0.36448,0.506701
322,1.32775,0.54673,0.506701
323,1.32775,0.72897,0.506701
324,1.32775,0.91121,0.506701
325,1.32775,1.09345,0.330034
326,1.32775,1.27569,0.273777
327,1.32775,1.45794,0.220832
328,1.32775,1.64018,0.216874
329,1.32775,1.82242,0.220475
330,1.32775,2.00466,0.242266
331,1.32775,2.18691,0.267657
332,1.32775,2.36915,0.305461
333,1.32775,2.55139,0.355376
334,1.32775,2.73363,0.389118
335,1.32775,2.91587,0.426732
336,1.32775,3.09811,0.477838
337,1.32775,3.28036,0.497431
338,1.32775,3.46259,0.505960
339,1.32775,3.64484,0.517305
340,1.40585,0.18224,0.517305
341,1.40585,0.36448,0.517305
342,1.40585,0.54673,0.517305
343,1.40585,0.72897,0.517305
344,1.40585,0.91121,0.517305
345,1.40585,1.09345,0.358871
346,1.40585,1.27569,0.271409
347,1.40585,1.45794,0.226073
348,1.40585,1.64018,0.223605
349,1.40585,1.82242,0.227340
350,1.40585,2.00466,0.250999
351,1.40585,2.18691,0.277636
352,1.40585,2.36915,0.318890
353,1.40585,2.55139,0.363488
354,1.40585,2.73363,0.403885
355,1.40585,2.91587,0.461758
356,1.40585,3.09811,0.489164
357,1.40585,3.28036,0.511076
358,1.40585,3.46259,0.518298
359,1.40585,3.64484,0.530719
360,1.48396,0.18224,0.530719
361,1.48396,0.36448,0.530719
362,1.48396,0.54673,0.530719
363,1.48396,0.72897,0.530719
364,1.48396,0.91121,0.530719
365,1.48396,1.09345,0.371856
366,1.48396,1.27569,0.276243
367,1.48396,1.45794,0.236906
368,1.48396,1.64018,0.229541
369,1.48396,1.82242,0.239917
370,1.48396,2.00466,0.256546
371,1.48396,2.18691,0.288476
372,1.48396,2.36915,0.337726
373,1.48396,2.55139,0.371995
374,1.48396,2.73363,0.411090
375,1.48396,2.91587,0.467513
376,1.48396,3.09811,0.501275
377,1.48396,3.28036,0.517028
378,1.48396,3.46259,0.531361
379,1.48396,3.64484,0.530355
380,1.56206,0.18224,0.530355
381,1.56206,0.36448,0.530355
382,1.56206,0.54673,0.530355
383,1.56206,0.72897,0.530355
384,1.56206,0.91121,0.530355
385,1.56206,1.09345,0.358349
386,1.56206,1.27569,0.271058
387,1.56206,1.45794,0.246462
388,1.56206,1.64018,0.229547
389,1.56206,1.82242,0.248935
390,1.56206,2.00466,0.262067
391,1.56206,2.18691,0.300649
392,1.56206,2.36915,0.341732
393,1.56206,2.55139,0.383436
394,1.56206,2.73363,0.421666
395,1.56206,2.91587,0.478362
396,1.56206,3.09811,0.507517
397,1.56206,3.28036,0.518284
398,1.56206,3.46259,0.540081
399,1.56206,3.64484,0.527669
