n,d1,d2,d3
1,0.484242,1.077828,0.299228
2,0.484242,1.257466,0.259257
3,0.484242,1.437104,0.235047
4,0.484242,1.616742,0.219624
5,0.484242,1.796380,0.230164
6,0.484242,1.976018,0.219035
7,0.484242,2.155656,0.213580
8,0.484242,2.335294,0.243216
9,0.484242,2.514932,0.241515
10,0.484242,2.694570,0.254266
11,0.564949,1.077828,0.304518
12,0.564949,1.257466,0.264352
13,0.564949,1.437104,0.230461
14,0.564949,1.616742,0.222182
15,0.564949,1.796380,0.220379
16,0.564949,1.976018,0.216418
17,0.564949,2.155656,0.221946
18,0.564949,2.335294,0.239985
19,0.564949,2.514932,0.249107
20,0.564949,2.694570,0.273692
21,0.645656,1.077828,0.304988
22,0.645656,1.257466,0.258717
23,0.645656,1.437104,0.233048
24,0.645656,1.616742,0.236700
25,0.645656,1.796380,0.223237
26,0.645656,1.976018,0.217003
27,0.645656,2.155656,0.237380
28,0.645656,2.335294,0.244149
29,0.645656,2.514932,0.256349
30,0.645656,2.694570,0.285553
31,0.726363,1.077828,0.319903
32,0.726363,1.257466,0.260231
33,0.726363,1.437104,0.246192
34,0.726363,1.616742,0.233685
35,0.726363,1.796380,0.224176
36,0.726363,1.976018,0.223796
37,0.726363,2.155656,0.240958
38,0.726363,2.335294,0.250474
39,0.726363,2.514932,0.270243
40,0.726363,2.694570,0.289466
41,0.807070,1.077828,0.310483
42,0.807070,1.257466,0.278220
43,0.807070,1.437104,0.257370
44,0.807070,1.616742,0.231453
45,0.807070,1.796380,0.218497
46,0.807070,1.976018,0.229591
47,0.807070,2.155656,0.239850
48,0.807070,2.335294,0.254569
49,0.807070,2.514932,0.276603
50,0.807070,2.694570,0.247978
51,0.887777,1.077828,0.322251
52,0.887777,1.257466,0.291184
53,0.887777,1.437104,0.257026
54,0.887777,1.616742,0.231150
55,0.887777,1.796380,0.219611
56,0.887777,1.976018,0.232344
57,0.887777,2.155656,0.241727
58,0.887777,2.335294,0.261810
59,0.887777,2.514932,0.281797
60,0.887777,2.694570,0.290832
61,0.968484,1.077828,0.336508
62,0.968484,1.257466,0.305130
63,0.968484,1.437104,0.253892
64,0.968484,1.616742,0.231453
65,0.968484,1.796380,0.229956
66,0.968484,1.976018,0.231997
67,0.968484,2.155656,0.242746
68,0.968484,2.335294,0.269912
69,0.968484,2.514932,0.285631
70,0.968484,2.694570,0.302955
71,1.049191,1.077828,0.369577
72,1.049191,1.257466,0.320247
73,1.049191,1.437104,0.255599
74,1.049191,1.616742,0.224160
75,1.049191,1.796380,0.234067
76,1.049191,1.976018,0.231456
77,1.049191,2.155656,0.245225
78,1.049191,2.335294,0.269464
79,1.049191,2.514932,0.279989
80,1.049191,2.694570,0.313053
81,1.129898,1.077828,0.380196
82,1.129898,1.257466,0.320692
83,1.129898,1.437104,0.263481
84,1.129898,1.616742,0.234601
85,1.129898,1.796380,0.231843
86,1.129898,1.976018,0.235756
87,1.129898,2.155656,0.254815
88,1.129898,2.335294,0.268614
89,1.129898,2.514932,0.289300
90,1.129898,2.694570,0.331766
91,1.210605,1.077828,0.397509
92,1.210605,1.257466,0.328191
93,1.210605,1.437104,0.256815
94,1.210605,1.616742,0.243194
95,1.210605,1.796380,0.235278
96,1.210605,1.976018,0.242571
97,1.210605,2.155656,0.259952
98,1.210605,2.335294,0.268166
99,1.210605,2.514932,0.299150
100,1.210605,2.694570,0.333527
