n,d1,d2,d3
1,0.3900,1.1700,0.472050
2,0.3900,1.3650,0.380346
3,0.3900,1.5600,0.322758
4,0.3900,1.7550,0.310661
5,0.3900,1.9500,0.307675
6,0.3900,2.1450,0.262406
7,0.3900,2.3400,0.246037
8,0.3900,2.5350,0.263848
9,0.3900,2.7300,0.273806
10,0.3900,2.9250,0.297027
11,0.4550,1.1700,0.464377
12,0.4550,1.3650,0.377282
13,0.4550,1.5600,0.321188
14,0.4550,1.7550,0.327651
15,0.4550,1.9500,0.310022
16,0.4550,2.1450,0.251966
17,0.4550,2.3400,0.256408
18,0.4550,2.5350,0.267351
19,0.4550,2.7300,0.286311
20,0.4550,2.9250,0.306680
21,0.5200,1.1700,0.457360
22,0.5200,1.3650,0.371029
23,0.5200,1.5600,0.319948
24,0.5200,1.7550,0.336007
25,0.5200,1.9500,0.288806
26,0.5200,2.1450,0.252638
27,0.5200,2.3400,0.262094
28,0.5200,2.5350,0.263684
29,0.5200,2.7300,0.292452
30,0.5200,2.9250,0.310520
31,0.5850,1.1700,0.443298
32,0.5850,1.3650,0.358507
33,0.5850,1.5600,0.341197
34,0.5850,1.7550,0.329195
35,0.5850,1.9500,0.269712
36,0.5850,2.1450,0.251023
37,0.5850,2.3400,0.258029
38,0.5850,2.5350,0.261261
39,0.5850,2.7300,0.293737
40,0.5850,2.9250,0.300619
41,0.6500,1.1700,0.423423
42,0.6500,1.3650,0.345996
43,0.6500,1.5600,0.341217
44,0.6500,1.7550,0.313088
45,0.6500,1.9500,0.249430
46,0.6500,2.1450,0.250669
47,0.6500,2.3400,0.250601
48,0.6500,2.5350,0.264063
49,0.6500,2.7300,0.288469
50,0.6500,2.9250,0.300187
51,0.7150,1.1700,0.395759
52,0.7150,1.3650,0.334686
53,0.7150,1.5600,0.333701
54,0.7150,1.7550,0.278564
55,0.7150,1.9500,0.240873
56,0.7150,2.1450,0.244183
57,0.7150,2.3400,0.240394
58,0.7150,2.5350,0.260184
59,0.7150,2.7300,0.278883
60,0.7150,2.9250,0.297438
61,0.7800,1.1700,0.374587
62,0.7800,1.3650,0.346648
63,0.7800,1.5600,0.318523
64,0.7800,1.7550,0.258308
65,0.7800,1.9500,0.235653
66,0.7800,2.1450,0.232818
67,0.7800,2.3400,0.232438
68,0.7800,2.5350,0.254386
69,0.7800,2.7300,0.262110
70,0.7800,2.9250,0.289652
71,0.8450,1.1700,0.359854
72,0.8450,1.3650,0.348076
73,0.8450,1.5600,0.304740
74,0.8450,1.7550,0.239943
75,0.8450,1.9500,0.231771
76,0.8450,2.1450,0.225944
77,0.8450,2.3400,0.230013
78,0.8450,2.5350,0.246194
79,0.8450,2.7300,0.261341
80,0.8450,2.9250,0.285669
81,0.9100,1.1700,0.355436
82,0.9100,1.3650,0.342506
83,0.9100,1.5600,0.273443
84,0.9100,1.7550,0.237366
85,0.9100,1.9500,0.231112
86,0.9100,2.1450,0.222468
87,0.9100,2.3400,0.226431
88,0.9100,2.5350,0.241007
89,0.9100,2.7300,0.259575
90,0.9100,2.9250,0.285125
91,0.9750,1.1700,0.383924
92,0.9750,1.3650,0.338268
93,0.9750,1.5600,0.267183
94,0.9750,1.7550,0.238705
95,0.9750,1.9500,0.230185
96,0.9750,2.1450,0.222008
97,0.9750,2.3400,0.228109
98,0.9750,2.5350,0.233123
99,0.9750,2.7300,0.260794
100,0.9750,2.9250,0.285514
