n,d1,d2,d3
1,0.062400,1.699360,0.367864 
2,0.062400,1.719120,0.357708 
3,0.062400,1.738880,0.353255 
4,0.062400,1.758640,0.349707 
5,0.062400,1.778400,0.343644 
6,0.062400,1.798160,0.337818 
7,0.062400,1.817920,0.333336 
8,0.062400,1.837680,0.328168 
9,0.062400,1.857440,0.322099 
10,0.062400,1.877200,0.317903 
11,0.062400,1.896960,0.313082 
12,0.062400,1.916720,0.306841 
13,0.062400,1.936480,0.301879 
14,0.062400,1.956240,0.300622 
15,0.062400,1.976000,0.291857 
16,0.062400,1.995760,0.288963 
17,0.062400,2.015520,0.285347 
18,0.062400,2.035280,0.283438 
19,0.062400,2.055040,0.284227 
20,0.062400,2.074800,0.284699 
21,0.062400,2.094560,0.290264 
22,0.062400,2.114320,0.292427 
23,0.062400,2.134080,0.293490 
24,0.062400,2.153840,0.292989 
25,0.062400,2.173600,0.301200 
26,0.124800,1.699360,0.348849 
27,0.124800,1.719120,0.338908 
28,0.124800,1.738880,0.332908 
29,0.124800,1.758640,0.328262 
30,0.124800,1.778400,0.321243 
31,0.124800,1.798160,0.314667 
32,0.124800,1.817920,0.308016 
33,0.124800,1.837680,0.302977 
34,0.124800,1.857440,0.298944 
35,0.124800,1.877200,0.293844 
36,0.124800,1.896960,0.290404 
37,0.124800,1.916720,0.283471 
38,0.124800,1.936480,0.279709 
39,0.124800,1.956240,0.278025 
40,0.124800,1.976000,0.271378 
41,0.124800,1.995760,0.270568 
42,0.124800,2.015520,0.269430 
43,0.124800,2.035280,0.276218 
44,0.124800,2.055040,0.276493 
45,0.124800,2.074800,0.277753 
46,0.124800,2.094560,0.278861 
47,0.124800,2.114320,0.283607 
48,0.124800,2.134080,0.284996 
49,0.124800,2.153840,0.285708 
50,0.124800,2.173600,0.289750 
51,0.187200,1.699360,0.328684 
52,0.187200,1.719120,0.319505 
53,0.187200,1.738880,0.312496 
54,0.187200,1.758640,0.304880 
55,0.187200,1.778400,0.298845 
56,0.187200,1.798160,0.294116 
57,0.187200,1.817920,0.287745 
58,0.187200,1.837680,0.281054 
59,0.187200,1.857440,0.277046 
60,0.187200,1.877200,0.274672 
61,0.187200,1.896960,0.271290 
62,0.187200,1.916720,0.266626 
63,0.187200,1.936480,0.265053 
64,0.187200,1.956240,0.265221 
65,0.187200,1.976000,0.266148 
66,0.187200,1.995760,0.262565 
67,0.187200,2.015520,0.266329 
68,0.187200,2.035280,0.267086 
69,0.187200,2.055040,0.271959 
70,0.187200,2.074800,0.271686 
71,0.187200,2.094560,0.275886 
72,0.187200,2.114320,0.279178 
73,0.187200,2.134080,0.280369 
74,0.187200,2.153840,0.282036 
75,0.187200,2.173600,0.285019 
76,0.249600,1.699360,0.311992 
77,0.249600,1.719120,0.303037 
78,0.249600,1.738880,0.295769 
79,0.249600,1.758640,0.290169 
80,0.249600,1.778400,0.282021 
81,0.249600,1.798160,0.278285 
82,0.249600,1.817920,0.274808 
83,0.249600,1.837680,0.269314 
84,0.249600,1.857440,0.266274 
85,0.249600,1.877200,0.266278 
86,0.249600,1.896960,0.270923 
87,0.249600,1.916720,0.266668 
88,0.249600,1.936480,0.264011 
89,0.249600,1.956240,0.268552 
90,0.249600,1.976000,0.266574 
91,0.249600,1.995760,0.268083 
92,0.249600,2.015520,0.266841 
93,0.249600,2.035280,0.269984 
94,0.249600,2.055040,0.270975 
95,0.249600,2.074800,0.274318 
96,0.249600,2.094560,0.275438 
97,0.249600,2.114320,0.274897 
98,0.249600,2.134080,0.275174 
99,0.249600,2.153840,0.274370 
100,0.249600,2.173600,0.275861 
101,0.312000,1.699360,0.307972 
102,0.312000,1.719120,0.294561 
103,0.312000,1.738880,0.290860 
104,0.312000,1.758640,0.283822 
105,0.312000,1.778400,0.277831 
106,0.312000,1.798160,0.274900 
107,0.312000,1.817920,0.273268 
108,0.312000,1.837680,0.274874 
109,0.312000,1.857440,0.271841 
110,0.312000,1.877200,0.270230 
111,0.312000,1.896960,0.270655 
112,0.312000,1.916720,0.272320 
113,0.312000,1.936480,0.272319 
114,0.312000,1.956240,0.273531 
115,0.312000,1.976000,0.271555 
116,0.312000,1.995760,0.270650 
117,0.312000,2.015520,0.271851 
118,0.312000,2.035280,0.272880 
119,0.312000,2.055040,0.272724 
120,0.312000,2.074800,0.273200 
121,0.312000,2.094560,0.272588 
122,0.312000,2.114320,0.273602 
123,0.312000,2.134080,0.274544 
124,0.312000,2.153840,0.264530 
125,0.312000,2.173600,0.261726 
126,0.374400,1.699360,0.303135 
127,0.374400,1.719120,0.292406 
128,0.374400,1.738880,0.288907 
129,0.374400,1.758640,0.287842 
130,0.374400,1.778400,0.286868 
131,0.374400,1.798160,0.283434 
132,0.374400,1.817920,0.281237 
133,0.374400,1.837680,0.281547 
134,0.374400,1.857440,0.282846 
135,0.374400,1.877200,0.284308 
136,0.374400,1.896960,0.284101 
137,0.374400,1.916720,0.283292 
138,0.374400,1.936480,0.283741 
139,0.374400,1.956240,0.284649 
140,0.374400,1.976000,0.279455 
