n,d1,d2,d3
1,0.062400,1.699360,0.336994 
2,0.062400,1.719120,0.329659 
3,0.062400,1.738880,0.329305 
4,0.062400,1.758640,0.331479 
5,0.062400,1.778400,0.327452 
6,0.062400,1.798160,0.326556 
7,0.062400,1.817920,0.326211 
8,0.062400,1.837680,0.325597 
9,0.062400,1.857440,0.334095 
10,0.062400,1.877200,0.338255 
11,0.062400,1.896960,0.336513 
12,0.062400,1.916720,0.337580 
13,0.062400,1.936480,0.335391 
14,0.062400,1.956240,0.333287 
15,0.062400,1.976000,0.329218 
16,0.062400,1.995760,0.328858 
17,0.062400,2.015520,0.326532 
18,0.062400,2.035280,0.325587 
19,0.062400,2.055040,0.325556 
20,0.062400,2.074800,0.328695 
21,0.062400,2.094560,0.339424 
22,0.062400,2.114320,0.339563 
23,0.062400,2.134080,0.340843 
24,0.062400,2.153840,0.339874 
25,0.062400,2.173600,0.342609 
26,0.124800,1.699360,0.324757 
27,0.124800,1.719120,0.319776 
28,0.124800,1.738880,0.315878 
29,0.124800,1.758640,0.318388 
30,0.124800,1.778400,0.314173 
31,0.124800,1.798160,0.321664 
32,0.124800,1.817920,0.319220 
33,0.124800,1.837680,0.319158 
34,0.124800,1.857440,0.316269 
35,0.124800,1.877200,0.322905 
36,0.124800,1.896960,0.324743 
37,0.124800,1.916720,0.318476 
38,0.124800,1.936480,0.318756 
39,0.124800,1.956240,0.315908 
40,0.124800,1.976000,0.313836 
41,0.124800,1.995760,0.316276 
42,0.124800,2.015520,0.316603 
43,0.124800,2.035280,0.327044 
44,0.124800,2.055040,0.323224 
45,0.124800,2.074800,0.326309 
46,0.124800,2.094560,0.326966 
47,0.124800,2.114320,0.328347 
48,0.124800,2.134080,0.329719 
49,0.124800,2.153840,0.330976 
50,0.124800,2.173600,0.333176 
51,0.187200,1.699360,0.313025 
52,0.187200,1.719120,0.308785 
53,0.187200,1.738880,0.316025 
54,0.187200,1.758640,0.314559 
55,0.187200,1.778400,0.308414 
56,0.187200,1.798160,0.308241 
57,0.187200,1.817920,0.306068 
58,0.187200,1.837680,0.312194 
59,0.187200,1.857440,0.309536 
60,0.187200,1.877200,0.311098 
61,0.187200,1.896960,0.309585 
62,0.187200,1.916720,0.306794 
63,0.187200,1.936480,0.308710 
64,0.187200,1.956240,0.309736 
65,0.187200,1.976000,0.315854 
66,0.187200,1.995760,0.313911 
67,0.187200,2.015520,0.316535 
68,0.187200,2.035280,0.316274 
69,0.187200,2.055040,0.317739 
70,0.187200,2.074800,0.317309 
71,0.187200,2.094560,0.320830 
72,0.187200,2.114320,0.321084 
73,0.187200,2.134080,0.325642 
74,0.187200,2.153840,0.327163 
75,0.187200,2.173600,0.331838 
76,0.249600,1.699360,0.311408 
77,0.249600,1.719120,0.306809 
78,0.249600,1.738880,0.306925 
79,0.249600,1.758640,0.308823 
80,0.249600,1.778400,0.304171 
81,0.249600,1.798160,0.302747 
82,0.249600,1.817920,0.299575 
83,0.249600,1.837680,0.298917 
84,0.249600,1.857440,0.297778 
85,0.249600,1.877200,0.306368 
86,0.249600,1.896960,0.322205 
87,0.249600,1.916720,0.313762 
88,0.249600,1.936480,0.313880 
89,0.249600,1.956240,0.309592 
90,0.249600,1.976000,0.310870 
91,0.249600,1.995760,0.311250 
92,0.249600,2.015520,0.312564 
93,0.249600,2.035280,0.311802 
94,0.249600,2.055040,0.313099 
95,0.249600,2.074800,0.317803 
96,0.249600,2.094560,0.319046 
97,0.249600,2.114320,0.321369 
98,0.249600,2.134080,0.323013 
99,0.249600,2.153840,0.326054 
100,0.249600,2.173600,0.329430 
101,0.312000,1.699360,0.309265 
102,0.312000,1.719120,0.307839 
103,0.312000,1.738880,0.305658 
104,0.312000,1.758640,0.302002 
105,0.312000,1.778400,0.296856 
106,0.312000,1.798160,0.298825 
107,0.312000,1.817920,0.298417 
108,0.312000,1.837680,0.312498 
109,0.312000,1.857440,0.311296 
110,0.312000,1.877200,0.314997 
111,0.312000,1.896960,0.313331 
112,0.312000,1.916720,0.315531 
113,0.312000,1.936480,0.315674 
114,0.312000,1.956240,0.308410 
115,0.312000,1.976000,0.308916 
116,0.312000,1.995760,0.311535 
117,0.312000,2.015520,0.315395 
118,0.312000,2.035280,0.315205 
119,0.312000,2.055040,0.318143 
120,0.312000,2.074800,0.319738 
121,0.312000,2.094560,0.324112 
122,0.312000,2.114320,0.326783 
123,0.312000,2.134080,0.333403 
124,0.312000,2.153840,0.311396 
125,0.312000,2.173600,0.309100 
126,0.374400,1.699360,0.307906 
127,0.374400,1.719120,0.305095 
128,0.374400,1.738880,0.303710 
129,0.374400,1.758640,0.307908 
130,0.374400,1.778400,0.313388 
131,0.374400,1.798160,0.313454 
132,0.374400,1.817920,0.310869 
133,0.374400,1.837680,0.310813 
134,0.374400,1.857440,0.313214 
135,0.374400,1.877200,0.319129 
136,0.374400,1.896960,0.317562 
137,0.374400,1.916720,0.316098 
138,0.374400,1.936480,0.320261 
139,0.374400,1.956240,0.317930 
140,0.374400,1.976000,0.315732 
141,0.374400,1.995760,0.318795 
142,0.374400,2.015520,0.319694 
143,0.374400,2.035280,0.322749 
144,0.374400,2.055040,0.322130 
145,0.374400,2.074800,0.326681 
146,0.374400,2.094560,0.306637 
147,0.374400,2.114320,0.288580 
148,0.374400,2.134080,0.294346 
149,0.374400,2.153840,0.308191 
