n,d1,d2,d3
164,0.89818,1.45794,0.222314
165,0.89818,1.54906,0.214454
166,0.89818,1.64018,0.202962
167,0.89818,1.73130,0.193940
168,0.89818,1.82242,0.196322
169,0.89818,1.91354,0.203975
170,0.89818,2.00466,0.202735
171,0.89818,2.09578,0.205454
172,0.89818,2.18690,0.212902
173,0.89818,2.27803,0.218499
174,0.89818,2.36914,0.221737
175,0.89818,2.46027,0.231609
176,0.93724,1.09345,0.293884
177,0.93724,1.18457,0.249484
178,0.93724,1.27569,0.241492
179,0.93724,1.36682,0.236192
180,0.93724,1.45794,0.223968
181,0.93724,1.54906,0.214172
182,0.93724,1.64018,0.203147
183,0.93724,1.73130,0.196782
184,0.93724,1.82242,0.199407
185,0.93724,1.91354,0.203260
186,0.93724,2.00466,0.204118
187,0.93724,2.09578,0.207505
188,0.93724,2.18690,0.211737
189,0.93724,2.27803,0.219224
190,0.93724,2.36914,0.221916
191,0.93724,2.46027,0.233270
192,0.97629,1.09345,0.289830
193,0.97629,1.18457,0.250594
194,0.97629,1.27569,0.242765
195,0.97629,1.36682,0.237720
196,0.97629,1.45794,0.224755
197,0.97629,1.54906,0.214840
198,0.97629,1.64018,0.200001
199,0.97629,1.73130,0.200351
200,0.97629,1.82242,0.203212
201,0.97629,1.91354,0.206617
202,0.97629,2.00466,0.206772
203,0.97629,2.09578,0.210078
204,0.97629,2.18690,0.217853
205,0.97629,2.27803,0.217422
206,0.97629,2.36914,0.226543
207,0.97629,2.46027,0.238088
208,1.01534,1.09345,0.285480
209,1.01534,1.18457,0.254528
210,1.01534,1.27569,0.250489
211,1.01534,1.36682,0.241719
212,1.01534,1.45794,0.222323
213,1.01534,1.54906,0.218359
214,1.01534,1.64018,0.204144
215,1.01534,1.73130,0.204672
216,1.01534,1.82242,0.204707
217,1.01534,1.91354,0.208136
218,1.01534,2.00466,0.211959
219,1.01534,2.09578,0.209773
220,1.01534,2.18690,0.219441
221,1.01534,2.27803,0.220903
222,1.01534,2.36914,0.232846
223,1.01534,2.46027,0.240024
224,1.05439,1.09345,0.276975
225,1.05439,1.18457,0.257531
226,1.05439,1.27569,0.251443
227,1.05439,1.36682,0.239398
228,1.05439,1.45794,0.220552
229,1.05439,1.54906,0.212024
230,1.05439,1.64018,0.202487
231,1.05439,1.73130,0.203590
232,1.05439,1.82242,0.206673
233,1.05439,1.91354,0.209788
234,1.05439,2.00466,0.211994
235,1.05439,2.09578,0.216977
236,1.05439,2.18690,0.217815
237,1.05439,2.27803,0.224406
238,1.05439,2.36914,0.237054
239,1.05439,2.46027,0.240694
240,1.09344,1.09345,0.280521
241,1.09344,1.18457,0.262758
242,1.09344,1.27569,0.255989
243,1.09344,1.36682,0.241551
244,1.09344,1.45794,0.219947
245,1.09344,1.54906,0.207840
246,1.09344,1.64018,0.205751
247,1.09344,1.73130,0.209129
248,1.09344,1.82242,0.209502
249,1.09344,1.91354,0.214069
250,1.09344,2.00466,0.212584
251,1.09344,2.09578,0.219021
252,1.09344,2.18690,0.219332
253,1.09344,2.27803,0.229969
254,1.09344,2.36914,0.239318
255,1.09344,2.46027,0.241306
